File Name,Total,Top-1 Acc (%),Top-3 Acc (%),Top-5 Acc (%),Top-10 Acc (%),Top-20 Acc (%),Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
pcc_chapter_02_name.py,13,30.77,76.92,76.92,92.31,92.31,13,100.0,0,0.0,0,0.0
pcc_chapter_02_hello_world_variables_2.py,18,33.33,77.78,83.33,88.89,88.89,18,100.0,0,0.0,0,0.0
pcc_chapter_02_comment.py,6,16.67,83.33,83.33,83.33,83.33,6,100.0,0,0.0,0,0.0
pcc_chapter_02_full_name.py,25,40.0,72.0,84.0,92.0,96.0,25,100.0,0,0.0,0,0.0
pcc_chapter_02_hello_world_variables.py,9,33.33,77.78,77.78,88.89,88.89,9,100.0,0,0.0,0,0.0
pcc_chapter_02_apostrophe.py,9,33.33,77.78,77.78,88.89,88.89,9,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_manage.py,75,33.33,72.0,82.67,86.67,98.67,75,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_ll_project_wsgi.py,32,37.5,84.38,96.88,96.88,100.0,32,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_ll_project_asgi.py,32,37.5,84.38,96.88,96.88,100.0,32,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_ll_project_urls.py,47,31.91,70.21,80.85,93.62,100.0,47,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_ll_project_settings.py,285,32.28,71.93,84.56,89.82,98.95,282,98.95,3,1.05,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_learning_logs_tests.py,6,83.33,100.0,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_learning_logs_models.py,122,35.25,72.13,84.43,95.08,97.54,122,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_learning_logs_apps.py,22,45.45,90.91,95.45,100.0,100.0,22,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_learning_logs_forms.py,95,33.68,72.63,84.21,90.53,97.89,95,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_learning_logs_urls.py,129,36.43,66.67,73.64,89.15,99.22,129,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_learning_logs_views.py,455,35.38,74.95,87.25,93.19,99.34,455,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_learning_logs_admin.py,29,51.72,93.1,96.55,100.0,100.0,29,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_learning_logs_migrations_0002_entry.py,157,35.67,73.89,83.44,93.63,99.36,157,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_enter_data_learning_logs_migrations_0001_initial.py,103,29.13,69.9,82.52,95.15,100.0,103,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_manage.py,75,33.33,72.0,82.67,86.67,98.67,75,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_accounts_tests.py,6,83.33,100.0,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_accounts_models.py,6,83.33,100.0,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_accounts_apps.py,22,45.45,90.91,95.45,100.0,100.0,22,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_accounts_urls.py,56,28.57,66.07,76.79,91.07,98.21,56,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_accounts_views.py,112,41.07,77.68,89.29,92.86,99.11,112,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_accounts_admin.py,6,83.33,100.0,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_ll_project_wsgi.py,32,37.5,84.38,96.88,96.88,100.0,32,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_ll_project_asgi.py,32,37.5,84.38,96.88,96.88,100.0,32,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_ll_project_urls.py,61,31.15,68.85,80.33,93.44,100.0,61,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_ll_project_settings.py,300,31.67,72.33,85.0,90.0,99.0,297,99.0,3,1.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_learning_logs_tests.py,6,83.33,100.0,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_learning_logs_models.py,122,35.25,72.13,84.43,95.08,97.54,122,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_learning_logs_apps.py,22,45.45,90.91,95.45,100.0,100.0,22,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_learning_logs_forms.py,95,33.68,72.63,84.21,90.53,97.89,95,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_learning_logs_urls.py,129,36.43,66.67,73.64,89.15,99.22,129,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_learning_logs_views.py,455,35.38,74.95,87.25,93.19,99.34,455,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_learning_logs_admin.py,29,51.72,93.1,96.55,100.0,100.0,29,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_learning_logs_migrations_0002_entry.py,157,35.67,73.89,83.44,93.63,99.36,157,100.0,0,0.0,0,0.0
pcc_chapter_19_setting_up_user_accounts_learning_logs_migrations_0001_initial.py,103,29.13,69.9,82.52,95.15,100.0,103,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_manage.py,75,33.33,72.0,82.67,86.67,98.67,75,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_accounts_tests.py,6,83.33,100.0,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_accounts_models.py,6,83.33,100.0,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_accounts_apps.py,22,45.45,90.91,95.45,100.0,100.0,22,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_accounts_urls.py,56,28.57,66.07,76.79,91.07,98.21,56,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_accounts_views.py,112,41.07,77.68,89.29,92.86,99.11,112,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_accounts_admin.py,6,83.33,100.0,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_ll_project_wsgi.py,32,37.5,84.38,96.88,96.88,100.0,32,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_ll_project_asgi.py,32,37.5,84.38,96.88,96.88,100.0,32,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_ll_project_urls.py,61,31.15,68.85,80.33,93.44,100.0,61,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_ll_project_settings.py,305,31.48,72.46,85.25,89.84,99.02,302,99.02,3,0.98,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_tests.py,6,83.33,100.0,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_models.py,146,38.36,74.66,86.3,95.89,97.95,146,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_apps.py,22,45.45,90.91,95.45,100.0,100.0,22,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_forms.py,95,33.68,72.63,84.21,90.53,97.89,95,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_urls.py,129,36.43,66.67,73.64,89.15,99.22,129,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_views.py,530,37.17,74.72,86.79,93.96,99.25,530,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_admin.py,29,51.72,93.1,96.55,100.0,100.0,29,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_migrations_0002_entry.py,157,35.67,73.89,83.44,93.63,99.36,157,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_migrations_0001_initial.py,103,29.13,69.9,82.52,95.15,100.0,103,100.0,0,0.0,0,0.0
pcc_chapter_19_allowing_users_to_own_their_data_learning_logs_migrations_0003_topic_owner.py,108,49.07,74.07,88.89,94.44,100.0,108,100.0,0,0.0,0,0.0
pcc_chapter_12_adding_ship_image_settings.py,37,18.92,70.27,78.38,89.19,97.3,37,100.0,0,0.0,0,0.0
pcc_chapter_12_adding_ship_image_alien_invasion.py,184,37.5,74.46,86.41,95.11,98.37,184,100.0,0,0.0,0,0.0
pcc_chapter_12_adding_ship_image_ship.py,98,34.69,82.65,91.84,94.9,97.96,98,100.0,0,0.0,0,0.0
pcc_chapter_12_shooting_bullets_settings.py,75,18.67,68.0,80.0,88.0,98.67,75,100.0,0,0.0,0,0.0
pcc_chapter_12_shooting_bullets_alien_invasion.py,479,40.71,75.57,87.06,94.36,97.29,479,100.0,0,0.0,0,0.0
pcc_chapter_12_shooting_bullets_ship.py,197,39.59,79.19,87.82,92.89,97.97,197,100.0,0,0.0,0,0.0
pcc_chapter_12_shooting_bullets_bullet.py,165,37.58,80.61,90.3,95.15,97.58,165,100.0,0,0.0,0,0.0
pcc_chapter_12_piloting_the_ship_settings.py,43,18.6,67.44,76.74,86.05,97.67,43,100.0,0,0.0,0,0.0
pcc_chapter_12_piloting_the_ship_alien_invasion.py,346,39.02,75.72,87.28,94.8,97.4,346,100.0,0,0.0,0,0.0
pcc_chapter_12_piloting_the_ship_ship.py,197,39.59,79.19,87.82,92.89,97.97,197,100.0,0,0.0,0,0.0
pcc_chapter_12_refactoring_settings.py,37,18.92,70.27,78.38,89.19,97.3,37,100.0,0,0.0,0,0.0
pcc_chapter_12_refactoring_alien_invasion.py,209,35.89,75.6,86.6,95.69,97.61,209,100.0,0,0.0,0,0.0
pcc_chapter_12_refactoring_ship.py,98,34.69,82.65,91.84,94.9,97.96,98,100.0,0,0.0,0,0.0
pcc_chapter_12_starting_the_game_project_settings.py,37,18.92,70.27,78.38,89.19,97.3,37,100.0,0,0.0,0,0.0
pcc_chapter_12_starting_the_game_project_alien_invasion.py,165,36.97,73.33,85.45,94.55,98.18,165,100.0,0,0.0,0,0.0
